508|51|1583|chrome|1
686|365|1583|firefox|1
71|318|1583|chrome|1
784|254|1583|chrome|1
442|381|1583|chrome|2
455|385|1583|chrome|1
1392|440|1583|chrome|1
645|719|767|chrome|1
146|509|1583|chrome|1
470|602|1583|chrome|2
1148|506|1583|chrome|1
466|385|1583|chrome|1
501|55|1583|chrome|1
1258|548|1583|firefox|1
491|62|1583|chrome|1
1414|590|1583|chrome|1
374|1036|767|chrome|1
750|404|1583|chrome|1
1047|69|1583|chrome|2
353|66|1583|chrome|1
684|281|1583|chrome|1
1290|15|1583|chrome|1
464|280|1583|chrome|1
1230|50|1583|chrome|1
1341|18|1583|chrome|1
603|59|1583|chrome|1
605|822|1583|chrome|1
920|610|1583|chrome|1
731|633|1583|chrome|1
881|881|1583|chrome|1
702|401|1583|chrome|1
1471|433|1583|chrome|1
830|403|1583|chrome|1
1413|584|1583|chrome|1
839|365|1583|chrome|1
722|360|1583|chrome|1
693|383|1583|chrome|1
656|427|1583|chrome|1
630|460|1583|chrome|1
920|461|1583|chrome|1
1021|500|1583|chrome|1
853|464|1583|chrome|1
734|728|1583|chrome|1
655|482|1583|chrome|1
719|781|1583|chrome|1
651|549|1583|chrome|1
855|547|1583|chrome|1
459|602|1583|chrome|1
701|550|1583|chrome|1
846|531|1017|chrome|1
705|569|1583|chrome|1
702|469|1583|chrome|1
774|591|1583|chrome|1
703|448|1583|chrome|1
392|1054|767|chrome|1
336|1009|767|chrome|3
477|380|1583|chrome|1
707|463|1583|chrome|1
730|552|1583|chrome|1
837|682|1583|chrome|1
511|507|1583|chrome|3
475|559|767|chrome|1
979|396|1583|chrome|1
475|622|1583|chrome|1
332|912|767|chrome|1
300|56|1583|chrome|1
286|846|767|chrome|3
506|54|1583|chrome|1
286|876|767|chrome|3
144|447|767|chrome|1
813|381|1583|chrome|1
765|610|1583|chrome|1
675|362|1583|chrome|1
662|462|1583|chrome|1
820|464|1583|chrome|1
625|480|1583|chrome|1
651|550|1583|chrome|1
559|503|1583|chrome|1
1058|51|1583|chrome|2
789|549|1583|chrome|1
610|748|1583|chrome|1
634|757|1583|chrome|1
462|601|1583|chrome|1
602|705|767|chrome|1
464|585|1583|chrome|1
440|378|1583|chrome|1
776|832|1266|chrome|2
686|840|1583|chrome|1
441|356|1266|chrome|1
969|359|1583|chrome|1
971|472|1583|chrome|1
781|52|1583|chrome|1
696|347|1583|chrome|1
595|59|1583|chrome|1
495|591|1583|chrome|1
1339|485|1583|firefox|1
458|390|1583|chrome|3
479|609|1583|chrome|1
684|848|1583|chrome|1
620|779|1583|chrome|3
1273|583|1583|firefox|1
449|715|1266|chrome|1
604|66|1583|chrome|1
464|595|1583|chrome|1
444|607|1583|chrome|1
597|490|1266|chrome|1
66|98|767|chrome|3
444|357|1266|chrome|1
455|601|1583|chrome|1
261|591|1017|chrome|2
325|1225|767|chrome|1
317|1225|767|chrome|1
308|1228|767|chrome|1
285|1156|767|chrome|3
864|274|1583|firefox|1
284|968|767|chrome|1
132|388|1583|firefox|1
325|1005|767|chrome|1
284|966|767|chrome|1
444|298|1583|firefox|1
1169|629|1583|firefox|1
168|931|767|chrome|1
906|885|1583|chrome|1
621|59|1583|chrome|2
473|393|1583|chrome|1
899|905|1583|chrome|1
261|588|1017|chrome|1
907|895|1583|chrome|1
459|409|1583|chrome|1
138|777|1583|chrome|1
414|936|1583|firefox|1
937|554|1583|chrome|1
610|57|1583|chrome|1
265|495|1583|firefox|1
466|395|1583|chrome|1
250|583|1017|chrome|1
170|502|1583|firefox|1
477|399|1583|chrome|1
53|528|1583|firefox|1
630|692|1583|chrome|2
1266|641|1583|chrome|1
479|390|1583|chrome|1
686|848|1583|firefox|1
606|764|1583|firefox|1
617|765|1583|firefox|1
606|765|1583|firefox|1
627|795|1583|firefox|3
641|807|1583|firefox|3
712|810|1583|firefox|1
730|472|1583|chrome|1
131|466|1583|firefox|1
604|761|1583|chrome|1
608|59|1583|chrome|1
438|370|1583|chrome|1
325|852|1583|firefox|1
434|381|1583|chrome|1
371|385|1583|chrome|1
468|381|1583|chrome|1
312|326|1017|chrome|1
207|249|1583|firefox|1
733|134|1583|firefox|1
908|14|1017|chrome|1
155|454|1583|chrome|1
464|734|767|chrome|1
705|407|1583|chrome|1
1108|13|1583|chrome|1
463|14|767|chrome|1
1321|8|1583|chrome|1
528|10|767|chrome|1
1316|15|1583|chrome|3
1312|49|1583|chrome|1
1327|9|1583|chrome|1
555|42|767|chrome|1
1176|39|1583|chrome|1
1288|10|1583|chrome|1
1318|37|1583|chrome|1
1283|12|1583|chrome|1
1315|6|1583|chrome|1
1283|39|1583|chrome|1
1190|12|1583|chrome|1
1326|49|1583|chrome|1
1104|10|1583|chrome|1
1164|32|1583|chrome|1
409|593|1583|chrome|3
609|364|1583|firefox|1
627|42|1583|chrome|1
1117|368|1583|firefox|1
858|391|1583|firefox|1
616|844|1583|chrome|3
91|398|1583|chrome|1
28|366|1583|chrome|1
409|588|1583|chrome|2
196|562|1583|chrome|1
408|499|1583|chrome|2
456|378|1583|chrome|1
499|813|1583|chrome|1
917|837|1583|firefox|1
1291|12|1583|chrome|1
716|837|1583|chrome|1
613|777|1583|chrome|1
676|844|1583|chrome|1
1141|367|1583|chrome|1
1236|133|1583|firefox|1
896|818|1583|chrome|1
970|54|1583|firefox|1
475|600|1583|firefox|1
434|400|1583|chrome|1
1058|507|1583|chrome|1
904|880|1583|chrome|1
1334|517|1583|chrome|1
857|381|1583|chrome|1
875|831|1583|chrome|1
724|426|1583|chrome|1
695|461|1583|chrome|1
464|379|1583|chrome|1
758|310|1583|chrome|1
759|830|1266|chrome|1
606|761|1583|firefox|1
965|58|1583|chrome|1
665|841|1583|firefox|3
609|894|1583|firefox|1
919|824|1583|chrome|1
442|396|1583|chrome|1
442|590|1583|chrome|1
479|375|1583|chrome|1
630|67|1583|chrome|1
715|12|1583|chrome|1
430|387|1583|chrome|1
741|618|767|chrome|1
754|742|767|chrome|1
711|512|1583|chrome|1
898|830|1583|chrome|1
662|72|1583|chrome|1
438|381|1583|chrome|1
399|398|767|chrome|1
429|313|1583|chrome|1
637|54|1583|chrome|1
894|881|1583|chrome|1
440|377|1583|chrome|1
717|823|1266|chrome|1
646|841|767|chrome|1
1210|9|1583|firefox|1
1228|40|1583|firefox|1
427|384|1583|chrome|1
821|306|1583|chrome|1
641|56|1583|chrome|1
595|55|1583|chrome|1
764|56|1583|chrome|1
756|820|1266|chrome|1
480|387|1583|chrome|1
473|588|1583|chrome|1
426|387|1583|chrome|1
608|765|1583|chrome|1
649|821|1583|chrome|3
553|717|1583|chrome|1
704|833|1266|chrome|1
929|899|1583|chrome|1
1185|25|1583|chrome|1
1195|53|1583|chrome|1
634|59|1583|chrome|1
783|54|1583|chrome|1
957|266|1583|chrome|1
871|268|1583|chrome|3
871|885|1583|chrome|1
623|655|1583|chrome|1
602|612|1583|chrome|1
607|610|1583|chrome|1
655|667|1583|chrome|1
432|594|1583|chrome|1
164|826|1583|chrome|1
801|58|1583|chrome|1
821|56|1583|chrome|1
601|360|1583|chrome|1
861|399|1583|chrome|3
941|69|1583|chrome|2
472|286|1583|chrome|1
759|50|1583|chrome|1
594|68|1583|chrome|1
709|1148|1583|chrome|1
691|1145|1583|chrome|1
682|1145|1583|chrome|1
890|569|1583|chrome|1
606|724|1583|chrome|1
753|627|1583|chrome|1
658|943|767|chrome|1
388|1431|767|chrome|1
451|379|1583|chrome|1
283|1388|767|chrome|1
286|1391|767|chrome|1
352|1420|767|chrome|3
987|215|1583|chrome|1
906|833|1583|chrome|1
57|395|1583|firefox|1
882|894|1583|chrome|1
751|569|1583|firefox|1
928|583|1583|firefox|1
500|677|767|chrome|1
469|582|1583|chrome|3
666|585|767|chrome|1
903|898|1583|firefox|1
260|323|1583|chrome|1
