477|302|1600|chrome|1
690|317|1600|chrome|1
1355|13|1600|chrome|1
505|59|1600|chrome|1
695|311|1600|chrome|1
603|546|1600|chrome|2
586|573|1600|chrome|2
550|613|1600|chrome|2
688|310|1600|chrome|1
655|413|1600|chrome|1
680|312|1600|firefox|1
1306|16|1600|chrome|1
1316|44|1600|chrome|1
455|318|1600|chrome|1
681|315|1600|chrome|1
687|313|1600|chrome|1
527|58|1600|chrome|1
696|310|1600|chrome|1
681|307|1600|chrome|1
674|315|1600|chrome|1
701|312|1600|chrome|1
673|308|1600|firefox|1
693|313|1600|chrome|1
1092|14|1349|chrome|1
1070|40|1349|chrome|1
685|312|1600|chrome|1
699|317|1600|chrome|1
258|248|1600|chrome|1
694|317|1600|chrome|1
690|312|1600|chrome|1
680|307|1600|chrome|1
329|359|767|chrome|1
683|310|1600|chrome|3
669|309|1600|chrome|1
685|350|1600|chrome|3
689|347|1600|chrome|1
689|346|1600|chrome|1
685|346|1600|chrome|1
694|314|1600|firefox|1
686|311|1600|chrome|1
715|312|1600|chrome|1
672|311|1600|chrome|1
599|309|1600|chrome|1
691|344|1600|chrome|1
659|305|1600|chrome|1
687|315|1600|chrome|1
678|346|1600|firefox|1
697|316|1600|chrome|1
426|316|1017|chrome|1
689|306|1600|chrome|1
695|309|1600|chrome|1
1358|14|1600|firefox|1
690|310|1600|firefox|1
680|347|1600|chrome|1
678|310|1600|chrome|1
689|315|1600|chrome|1
445|311|1266|chrome|1
464|307|1280|chrome|1
480|304|1266|chrome|1
334|358|767|chrome|1
706|312|1600|chrome|1
685|351|1600|firefox|1
668|313|1600|firefox|1
685|347|1600|firefox|1
645|341|1600|chrome|1
680|345|1600|chrome|1
682|347|1600|chrome|1
680|331|1600|firefox|1
454|277|1600|chrome|1
1335|11|1600|chrome|1
1205|53|1600|chrome|1
337|68|1600|chrome|1
679|312|1600|chrome|1
691|308|1600|firefox|1
680|348|1600|firefox|1
679|343|1600|chrome|1
583|387|1600|chrome|1
584|380|1600|chrome|1
661|315|1600|chrome|1
635|307|1600|chrome|1
627|308|1600|chrome|1
689|319|1600|chrome|1
491|279|767|chrome|1
345|350|767|chrome|1
698|314|1600|chrome|1
609|309|1600|chrome|1
318|397|767|chrome|1
687|311|1600|chrome|1
318|352|767|chrome|1
684|346|1600|firefox|1
485|68|1600|chrome|1
676|334|1600|chrome|1
281|423|767|chrome|1
1353|332|1600|chrome|1
675|310|1600|firefox|1
672|345|1600|chrome|1
685|308|1600|firefox|1
688|313|1600|firefox|1
688|312|1600|firefox|1
