566|321|1583|chrome|1
502|638|1583|chrome|1
442|674|1583|chrome|1
543|297|1583|chrome|1
444|672|1583|chrome|1
444|768|1583|chrome|1
441|764|1583|chrome|1
443|792|1583|chrome|1
442|860|1583|chrome|1
439|894|1583|chrome|1
444|987|1583|chrome|1
812|630|1583|chrome|1
814|665|1583|chrome|1
809|731|1583|chrome|1
703|314|1583|chrome|1
818|859|1583|chrome|1
443|638|1583|chrome|1
920|304|1583|chrome|1
445|663|1583|chrome|1
448|729|1583|chrome|1
813|633|1583|chrome|1
816|699|1583|chrome|1
811|733|1583|chrome|1
661|400|1583|chrome|1
533|389|1583|chrome|1
852|398|1583|chrome|1
716|482|1583|chrome|1
917|485|1583|chrome|1
910|481|1583|chrome|1
941|476|1583|chrome|1
603|319|1583|chrome|1
443|860|1583|chrome|1
443|926|1583|chrome|1
482|297|1583|chrome|1
677|484|1583|chrome|1
1104|1194|1583|chrome|1
662|322|1583|chrome|1
840|478|1583|chrome|1
495|312|1583|chrome|1
496|301|1583|chrome|1
1135|1203|1583|chrome|1
581|317|1583|chrome|1
658|306|1583|firefox|1
1583|237|1583|chrome|1
499|302|1583|chrome|1
838|316|1583|chrome|1
651|301|1583|firefox|1
880|464|1583|chrome|1
557|396|1583|chrome|1
627|470|1583|chrome|1
667|331|1583|chrome|1
536|670|1583|chrome|1
811|301|1583|chrome|1
849|307|1583|chrome|1
475|644|1583|chrome|1
575|305|1583|chrome|1
441|670|1583|chrome|1
442|728|1583|chrome|1
437|636|1583|chrome|1
445|763|1583|chrome|1
443|677|1583|chrome|1
444|764|1583|chrome|1
443|668|1583|chrome|1
699|387|1583|chrome|1
441|857|1583|chrome|1
445|705|1583|chrome|1
445|828|1583|chrome|1
504|394|1583|chrome|1
561|300|1349|chrome|1
443|735|1583|chrome|1
443|635|1583|chrome|1
443|799|1583|chrome|1
447|695|1583|chrome|1
847|382|1583|chrome|1
810|637|1583|chrome|1
445|733|1583|chrome|1
442|862|1583|chrome|1
873|400|1583|chrome|1
446|861|1583|chrome|1
543|486|1583|chrome|1
666|386|1583|chrome|1
831|308|1583|chrome|1
446|893|1583|chrome|1
443|924|1583|chrome|1
444|926|1583|chrome|1
319|614|1583|firefox|1
820|475|1583|chrome|1
693|487|1583|chrome|1
760|303|1349|chrome|1
812|666|1583|chrome|1
814|729|1583|chrome|1
816|635|1583|chrome|1
437|636|1583|firefox|1
442|637|1583|chrome|1
442|670|1583|firefox|1
810|705|1583|chrome|1
615|459|1583|firefox|1
444|697|1583|chrome|1
441|731|1583|firefox|1
607|391|1583|chrome|1
445|731|1583|chrome|1
440|770|1583|firefox|1
474|1027|1583|chrome|1
443|796|1583|firefox|1
307|1016|1583|chrome|1
816|734|1583|chrome|1
446|865|1583|firefox|1
813|671|1583|chrome|1
625|484|1583|firefox|1
527|386|1349|chrome|1
892|400|1583|chrome|1
444|925|1583|firefox|1
811|388|1349|chrome|1
825|483|1583|firefox|1
443|956|1583|firefox|1
706|472|1583|firefox|1
835|474|1583|firefox|1
398|474|1349|chrome|1
584|469|1583|chrome|1
1097|1192|1583|chrome|1
814|632|1583|chrome|1
920|476|1583|chrome|1
813|698|1583|chrome|1
447|704|1583|chrome|1
554|484|1583|chrome|1
443|1148|1583|firefox|1
813|733|1583|chrome|1
823|472|1583|chrome|1
436|633|1583|firefox|1
816|635|1583|firefox|1
459|475|1583|chrome|1
445|763|1583|chrome|1
442|668|1583|firefox|1
841|484|1583|chrome|1
812|763|1583|chrome|1
444|637|1583|chrome|1
811|695|1583|firefox|1
445|735|1583|firefox|1
463|477|1583|chrome|1
829|486|1583|chrome|1
447|662|1583|chrome|1
453|478|1583|chrome|1
813|766|1583|firefox|1
1073|1209|1583|chrome|1
442|799|1583|chrome|1
814|800|1583|firefox|1
519|87|1583|chrome|2
810|632|1583|chrome|1
534|476|1583|chrome|1
815|857|1583|firefox|1
445|860|1583|firefox|1
446|829|1583|chrome|1
813|860|1583|firefox|1
445|638|1583|chrome|1
462|480|1583|chrome|1
441|858|1583|chrome|1
444|664|1583|chrome|1
1101|1201|1583|firefox|1
591|400|1583|chrome|1
446|891|1583|chrome|1
443|763|1583|firefox|1
531|316|1583|chrome|1
444|830|1583|firefox|1
439|891|1583|firefox|1
1087|1207|1583|chrome|1
437|703|1583|chrome|1
441|923|1583|firefox|1
440|729|1583|chrome|1
816|635|1583|chrome|1
533|477|1583|chrome|1
816|695|1583|chrome|1
704|472|1349|chrome|1
1106|1191|1583|chrome|1
321|633|1349|chrome|1
570|481|1583|chrome|1
1098|1205|1583|chrome|1
323|667|1349|chrome|1
812|637|1583|chrome|1
325|727|1349|chrome|1
460|479|1583|chrome|1
809|642|1583|firefox|1
465|477|1583|chrome|1
815|707|1583|firefox|1
324|834|1349|chrome|1
812|760|1583|chrome|1
326|860|1349|chrome|1
822|471|1583|chrome|1
327|766|1349|chrome|1
814|732|1583|firefox|1
328|829|1349|chrome|1
833|480|1583|chrome|1
1059|1208|1583|chrome|1
444|632|1583|chrome|1
322|894|1349|chrome|1
443|663|1583|chrome|1
323|931|1349|chrome|1
443|695|1583|chrome|1
443|732|1583|chrome|1
326|924|1349|chrome|1
498|392|1583|chrome|1
815|764|1583|firefox|1
444|636|1583|chrome|1
445|664|1583|chrome|1
589|483|1583|firefox|1
698|631|1349|chrome|1
1075|1204|1583|firefox|1
436|765|1583|chrome|1
698|667|1349|chrome|1
444|732|1583|chrome|1
854|396|1583|chrome|1
441|763|1583|chrome|1
700|699|1349|chrome|1
444|828|1583|chrome|1
693|735|1349|chrome|1
444|861|1583|chrome|1
694|765|1349|chrome|1
959|1187|1349|chrome|1
443|890|1583|chrome|1
447|923|1583|chrome|1
554|319|1349|chrome|1
443|860|1583|chrome|1
445|822|1583|chrome|1
439|634|1583|chrome|1
444|924|1583|chrome|1
444|634|1583|chrome|1
443|669|1583|chrome|1
445|734|1583|chrome|1
443|762|1583|chrome|1
446|826|1583|chrome|1
442|859|1583|chrome|1
447|894|1583|chrome|1
815|640|1583|chrome|1
446|921|1583|chrome|1
582|316|1583|chrome|1
814|636|1583|chrome|1
578|307|1583|chrome|1
728|479|1349|chrome|1
812|665|1583|chrome|1
730|315|1583|chrome|1
457|312|1583|chrome|1
440|894|1583|chrome|1
831|307|1583|chrome|1
587|480|1583|chrome|1
826|312|1583|chrome|1
327|636|1349|chrome|1
602|388|1583|chrome|1
813|701|1583|chrome|1
325|700|1349|chrome|1
600|474|1583|chrome|1
811|696|1583|chrome|1
808|634|1583|chrome|1
811|634|1583|chrome|1
851|476|1583|chrome|1
602|388|1583|chrome|1
1102|1203|1583|chrome|1
885|401|1583|chrome|1
1092|1200|1583|chrome|1
677|487|1583|chrome|1
438|639|1583|chrome|1
453|514|1583|chrome|1
634|313|1583|chrome|1
440|669|1583|chrome|1
443|698|1583|chrome|1
694|635|1349|chrome|1
476|514|1583|chrome|1
689|702|1349|chrome|1
549|523|1583|chrome|1
693|729|1349|chrome|1
1107|1210|1583|chrome|1
902|516|1583|chrome|1
698|665|1349|chrome|1
551|519|1583|chrome|1
440|765|1583|chrome|1
813|516|1583|chrome|1
444|797|1583|chrome|1
442|857|1583|chrome|1
444|893|1583|chrome|1
441|830|1583|chrome|1
1006|1187|1349|chrome|1
442|926|1583|chrome|1
991|1199|1349|chrome|1
543|481|1583|chrome|1
991|1199|1349|chrome|1
674|530|1583|chrome|1
811|635|1583|chrome|1
838|479|1583|chrome|1
814|698|1583|chrome|1
545|477|1583|chrome|1
859|473|1583|chrome|1
852|479|1583|chrome|1
935|480|1583|chrome|1
441|670|1583|chrome|1
444|710|1583|chrome|1
452|737|1583|chrome|1
443|777|1583|chrome|1
440|792|1583|chrome|1
442|801|1583|chrome|1
444|794|1583|chrome|1
443|829|1583|chrome|1
443|865|1583|chrome|1
852|473|1583|chrome|1
438|893|1583|chrome|1
902|472|1583|chrome|1
446|925|1583|chrome|1
899|481|1583|chrome|1
536|482|1583|chrome|1
439|962|1583|chrome|1
578|532|1583|chrome|1
442|634|1583|chrome|1
441|695|1583|chrome|1
441|767|1583|chrome|1
442|787|1583|chrome|1
443|823|1583|chrome|1
443|794|1583|chrome|1
446|860|1583|chrome|1
444|889|1583|chrome|1
442|958|1583|chrome|1
442|1186|1583|chrome|1
808|675|1583|chrome|1
443|1021|1583|chrome|1
817|673|1583|chrome|1
816|672|1583|chrome|1
445|1086|1583|chrome|1
815|736|1583|chrome|1
445|1147|1583|chrome|1
813|634|1583|chrome|1
815|699|1583|chrome|1
814|664|1583|chrome|1
1099|1238|1583|chrome|1
1123|1194|1583|chrome|1
810|700|1583|chrome|1
593|387|1583|chrome|1
813|669|1583|chrome|1
814|671|1583|chrome|1
872|385|1583|chrome|1
873|390|1583|chrome|1
815|761|1583|chrome|1
1060|1224|1583|chrome|1
1102|1204|1583|chrome|1
1119|1237|1583|chrome|1
600|330|1583|chrome|1
636|305|1583|chrome|1
560|440|1583|chrome|1
655|399|1583|chrome|1
544|302|1583|chrome|1
1027|310|1583|chrome|1
859|397|1583|chrome|1
661|528|1583|chrome|1
851|478|1583|chrome|1
581|663|1583|chrome|1
445|639|1583|chrome|1
443|637|1583|chrome|1
442|701|1583|chrome|1
444|761|1583|chrome|1
444|825|1583|chrome|1
440|860|1583|chrome|1
443|891|1583|chrome|1
813|634|1583|chrome|1
814|669|1583|chrome|1
815|731|1583|chrome|1
812|762|1583|chrome|1
1083|1203|1583|chrome|1
816|637|1583|chrome|1
440|635|1583|chrome|1
442|700|1583|chrome|1
444|768|1583|chrome|1
443|798|1583|chrome|1
448|827|1583|chrome|1
443|863|1583|chrome|1
444|893|1583|chrome|1
814|699|1583|chrome|1
814|761|1583|chrome|1
1093|1201|1583|chrome|1
547|314|1583|chrome|1
1111|1218|1583|chrome|1
678|305|1583|chrome|1
506|631|1583|chrome|1
442|665|1583|chrome|1
440|699|1583|chrome|1
441|764|1583|chrome|1
444|825|1583|chrome|1
443|887|1583|chrome|1
441|926|1583|chrome|1
444|989|1583|chrome|1
440|1053|1583|chrome|1
440|1116|1583|chrome|1
812|634|1583|chrome|1
814|699|1583|chrome|1
811|765|1583|chrome|1
813|798|1583|chrome|1
814|858|1583|chrome|1
1078|1201|1583|chrome|1
232|929|1583|chrome|1
569|309|1583|chrome|1
481|389|1583|chrome|1
596|473|1583|chrome|1
445|634|1583|chrome|1
441|702|1583|chrome|1
441|762|1583|chrome|1
441|830|1583|chrome|1
439|861|1583|chrome|1
443|892|1583|chrome|1
809|629|1583|chrome|1
1090|1206|1583|chrome|1
653|314|1583|chrome|1
472|305|1583|chrome|1
646|476|1583|chrome|1
948|1145|1583|chrome|1
812|765|1583|chrome|1
172|477|1583|chrome|1
447|1148|1583|chrome|1
441|1152|1583|chrome|1
815|637|1583|chrome|1
1060|1192|1583|chrome|1
446|635|1583|chrome|1
443|671|1583|chrome|1
442|731|1583|chrome|1
1091|1199|1583|chrome|1
440|636|1583|chrome|1
816|640|1583|chrome|1
812|705|1583|chrome|1
540|293|1583|chrome|1
816|767|1583|chrome|1
444|703|1583|chrome|1
899|310|1583|chrome|1
813|763|1583|chrome|1
437|1146|1583|chrome|1
674|408|1583|chrome|1
834|388|1583|chrome|1
1080|1189|1583|chrome|1
588|473|1583|chrome|1
865|476|1583|chrome|1
832|476|1583|chrome|1
440|636|1583|chrome|1
439|696|1583|chrome|1
442|929|1583|chrome|1
442|858|1583|chrome|1
441|801|1583|chrome|1
442|885|1583|chrome|1
810|635|1583|chrome|1
813|630|1583|chrome|1
813|667|1583|chrome|1
813|630|1583|chrome|1
811|737|1583|chrome|1
814|733|1583|chrome|1
1095|1202|1583|chrome|1
683|303|1583|firefox|1
1043|603|1583|firefox|1
1119|1204|1583|firefox|1
813|637|1583|firefox|1
814|698|1583|firefox|1
815|728|1583|firefox|1
811|763|1583|firefox|1
440|699|1583|firefox|1
441|636|1583|firefox|1
445|667|1583|firefox|1
446|859|1583|firefox|1
1087|1205|1583|firefox|1
631|315|1349|chrome|1
570|317|1583|chrome|1
737|408|1583|chrome|1
559|404|1349|chrome|1
853|326|1583|chrome|1
892|397|1583|chrome|1
517|533|1349|chrome|1
521|490|1349|chrome|1
594|314|1583|firefox|1
810|637|1583|chrome|1
1071|1192|1583|chrome|1
382|573|1349|chrome|1
394|567|1349|chrome|1
482|539|1349|chrome|1
396|641|1349|chrome|1
443|637|1583|firefox|1
443|697|1583|firefox|1
438|765|1583|firefox|1
442|769|1583|firefox|1
441|890|1583|firefox|1
444|868|1583|firefox|1
437|761|1583|firefox|1
436|827|1583|firefox|1
442|826|1583|firefox|1
817|641|1583|firefox|1
1098|1210|1583|firefox|1
440|954|1583|chrome|1
915|313|1349|chrome|1
1067|1200|1583|chrome|1
1011|1270|1349|chrome|1
