654|808|1583|chrome|1
613|62|1583|chrome|1
516|347|1583|chrome|2
1057|57|1583|chrome|1
608|59|1583|chrome|1
516|549|1583|chrome|1
1348|19|1583|chrome|1
1325|12|1583|chrome|1
1330|44|1583|chrome|1
1329|42|1583|chrome|1
523|348|1583|firefox|1
529|521|1583|firefox|1
524|381|1583|firefox|1
531|519|1583|chrome|1
1252|5|1583|chrome|1
1197|39|1583|chrome|1
927|58|1583|chrome|1
751|351|1583|chrome|1
572|351|1583|chrome|1
573|635|1583|chrome|1
607|58|1583|chrome|1
630|352|1583|chrome|1
547|387|1583|chrome|1
924|55|1583|chrome|1
591|346|1583|chrome|1
488|58|1583|chrome|1
52|96|767|chrome|1
587|54|1583|chrome|1
838|170|1583|chrome|1
658|348|1583|chrome|1
624|56|1583|chrome|1
615|169|1583|chrome|1
1221|701|1583|chrome|1
483|61|1583|chrome|1
634|50|1583|chrome|1
274|662|767|chrome|1
53|110|767|chrome|1
566|358|1583|firefox|1
